-858.5832737492	867.9954823390	
-860.5053876312	868.5520173362	
-862.4274954302	869.1075519852	
-864.3495910634	869.6610859409	
-866.2726931165	870.2156141598	
-868.1947826640	870.7681477650	
-870.1178847077	871.3226759773	
-872.0389982171	871.8792170352	
-873.9611120691	872.4357520113	
-875.8832259135	872.9922869823	
-877.8043454900	873.5498283765	
-879.7245011944	874.1133779106	
-881.6436504688	874.6759331797	
-883.5638000850	875.2384823657	
-885.4819854850	875.8070457730	
-887.3972428006	876.3876315509	
-889.3114936888	876.9672230604	
-891.2267509958	877.5478088306	
-893.1390498225	878.1354152486	
-895.0454742462	878.7440653729	
-896.9508922484	879.3517212306	
-898.8573166649	879.9603713482	
-900.7627468125	880.5700278876	
-902.6593440879	881.2077487819	
-904.5549410119	881.8454757553	
-906.4515443559	882.4841969876	
-908.3481416157	883.1219178750	
-910.2299768887	883.7997437254	
-912.1098601059	884.4855844891	
-913.9897372401	885.1704249039	
-915.8686201029	885.8562717386	
-917.7317649573	886.5862309966	
-919.5880046683	887.3322383197	
-921.4452325612	888.0762388698	
-923.3024665279	888.8212397603	
-925.1409492908	889.6083706243	
-926.9705627044	890.4175637758	
-928.8011764568	891.2267508452	
-930.6307837844	892.0349436433	
-932.4436162756	892.8812528788	
-934.2475550994	893.7456230252	
-936.0524942616	894.6099870863	
-937.8297581599	895.5295403141	
-939.6050335229	896.4511063850	
-941.3773504071	897.3796930990	
-943.1358083794	898.3323731890	
-944.8754847516	899.3221815280	
-946.6062370568	900.3250490556	
-948.3161949148	901.3630563044	
-950.0241764007	902.4050770841	
-951.7172925478	903.4701969722	
-953.3975379699	904.5574034666	
-955.0470402162	905.6888135755	
-956.6935779095	906.8262439829	
-958.3103484562	908.0038705505	
-959.9092647897	909.2066151537	
-961.4962681879	910.4244378711	
-963.0783124158	911.6492933946	
-964.6563856683	912.8791749507	
-966.1748759914	914.1814460719	
-967.6804530340	915.4988013876	
-969.1959666415	916.8050921147	
-970.6836651565	918.1435640855	
-972.1296045536	919.5243058571	
-973.5596539553	920.9241514391	
-974.9598693367	922.3531893923	
-976.3272618280	923.8134386410	
-977.6588364712	925.3059177701	
-978.9327012095	926.8497670747	
-980.2075541330	928.3916096075	
-981.4605028360	929.9505917380	
-982.6776154546	931.5388027177	
-983.8578734099	933.1532475910	
-985.0002885127	934.7959331290	
-986.1297538593	936.4477007930	
-987.2333136095	938.1166323801	
-988.2820611370	939.8199100488	
-989.2969246307	941.5444016556	
-990.2868585577	943.2820497229	
-991.2249508952	945.0490239144	
-992.1321298395	946.8321920820	
-992.9824533126	948.6427160832	
-993.8238040880	950.4582965171	
-994.6132767992	952.2972010128	
-995.3787959666	954.1452545152	
-996.0724605836	956.0217553923	
-996.7561460774	957.9023184419	
-997.3939069371	959.7981663172	
-997.9827482046	961.7103176059	
-998.5186624267	963.6377962800	
-999.0415904174	965.5683550196	
-999.4995993884	967.5163147930	
-999.9306355495	969.4704407829	
-1000.3306914403	971.4297569616	
-1000.7317537597	973.3900674033	
-1001.0678666641	975.3627771567	
-1001.4049738361	977.3344804845	
-1001.6691227601	979.3176314205	
-1001.8892869382	981.3060515840	
-1001.9984615491	983.3031493532	
-1002.1076422423	985.3012474662	
-1002.1358072148	987.3018387264	
-1002.1589704708	989.3024603878	
-1002.1231073439	991.3024404081	
-1002.0702383655	993.3025237867	
-1001.9603315291	995.2999526770	
-1001.8354134609	997.2964724223	
-1001.6454426164	999.2883856312	
-1001.4264374754	1001.2764737773	
-1001.1363531784	1003.2559904906	
-1000.8362532865	1005.2335673162	
-1000.4850872009	1007.2034514573	
-1000.1168970294	1009.1704379220	
-999.7477004393	1011.1364301262	
-999.3123960135	1013.0888187773	
-998.7919285746	1015.0197166389	
-998.2343876063	1016.9408360161	
-997.6277385768	1018.8472481411	
-997.0100675236	1020.7507261133	
-996.3332484875	1022.6335555676	
-995.6062906466	1024.4966821292	
-994.8181598118	1026.3351709572	
-994.0099734610	1028.1657786291	
-993.1676781284	1029.9805875134	
-992.2912677376	1031.7785972612	
-991.3446143756	1033.5410202069	
-990.4029809796	1035.3064137891	
-989.4543208583	1037.0678485584	
-988.5167010006	1038.8352185218	
-987.5238737436	1040.5719122050	
-986.5189997935	1042.3016764411	
-985.4558930864	1043.9967812628	
-984.3104176798	1045.6363653547	
-983.1036537601	1047.2323051732	
-981.8506490514	1048.7915119317	
-980.5855794126	1050.3407882086	
-979.3034248874	1051.8771633743	
-977.9719920576	1053.3708216508	
-976.6063529664	1054.8326756304	
-975.2246171708	1056.2796217296	
-973.8318107098	1057.7156309244	
-972.3937090820	1059.1058978792	
-970.9264150751	1060.4663308281	
-969.4309168720	1061.7949229978	
-967.9303865472	1063.1185438519	
-966.3814931442	1064.3854369171	
-964.8124347776	1065.6264426344	
-963.1990025476	1066.8086955545	
-961.5845760520	1067.9919549045	
-959.9297709920	1069.1154367966	
-958.2547827265	1070.2100303033	
-956.5666562259	1071.2826952777	
-954.8775293760	1072.3553663388	
-953.1793143119	1073.4140873017	
-951.4588606332	1074.4349289429	
-949.6969307655	1075.3799936928	
-947.9005939966	1076.2602427801	
-946.0779078000	1077.0846306670	
-944.2359536231	1077.8661192679	
-942.3868936702	1078.6306445789	
-940.5225914401	1079.3562476601	
-938.6471151782	1080.0539079835	
-936.7634780836	1080.7256079953	
-934.8543946224	1081.3254352151	
